,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,b,l,d,gal_inwards,gal_eastwards,gal_upwards,colorbin
3471,GJ 682,c,GJ 682 c,Radial Velocity,0.0,2.0,57.32,0.45,-0.48,0.0,1.0,0.176,0.03,-0.009,0.0,1.0,0.1,0.19,-0.1,0.0,1.0,,,,0.0,0.0,0.02737,0.01825,-0.01447,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,17h37m03.66s,-44d19m09.2s,264.265259,7e-06,-44.319214,5e-06,4.0,5.01,0.0,-0.0,0.0,5.0,10.97,0.011,0.0,V (Johnson),9.57,,0.0,3028.0,,,0.0,3.0,0.27,,,0.0,2.0,0.3285936749685389,,,0.0,1.0,0.0,2019-10-10,Multiple Observatories,-6.634725934170434,345.985659886807,5.01,4.828324406665067,-1.205120127366114,-0.5788513648765978,1
3475,L 98-59,b,L 98-59 b,Transit,0.0,3.0,2.2531,0.0004,-0.0004,0.0,2.0,0.02282,8e-05,-8e-05,0.0,2.0,0.12,,,1.0,2.0,,,,0.0,1.0,0.00318,,,1.0,1.0,Mass,0.071,0.004,-0.004,0.0,2.0,12.7,,,1.0,1.0,0.0,0.0,0.0,08h18m07.62s,-68d18m46.80s,124.53175,,-68.313,,1.0,10.62,0.0,-0.0,0.0,3.0,11.685,0.017,0.0,V (Johnson),10.598,,0.0,3412.0,49.0,-49.0,0.0,3.0,0.31,0.03,-0.03,0.0,2.0,0.31,0.01,-0.01,0.0,2.0,0.0,2020-04-16,Transiting Exoplanet Survey Satellite (TESS),-17.59293104181517,281.81549998834225,10.62,2.0728516550158544,-9.908789238808785,-3.209919288263375,1
3476,L 98-59,c,L 98-59 c,Transit,0.0,3.0,3.6904,0.0003,-0.0003,0.0,2.0,0.0317,0.0001,-0.0001,0.0,2.0,0.07,,,1.0,2.0,,,,0.0,1.0,0.00761,0.0011,-0.00107,0.0,1.0,Mass,0.12,0.006,-0.006,0.0,2.0,5.4,1.3,-1.0,0.0,1.0,0.0,0.0,0.0,08h18m07.62s,-68d18m46.80s,124.53175,,-68.313,,1.0,10.62,0.0,-0.0,0.0,3.0,11.685,0.017,0.0,V (Johnson),10.598,,0.0,3412.0,49.0,-49.0,0.0,3.0,0.31,0.03,-0.03,0.0,2.0,0.31,0.01,-0.01,0.0,2.0,0.0,2020-04-16,Transiting Exoplanet Survey Satellite (TESS),-17.59293104181517,281.81549998834225,10.62,2.0728516550158544,-9.908789238808785,-3.209919288263375,1
3477,L 98-59,d,L 98-59 d,Transit,0.0,3.0,7.4512,0.0007,-0.0007,0.0,2.0,0.0506,0.0002,-0.0002,0.0,2.0,0.09,,,1.0,2.0,,,,0.0,1.0,0.00727,0.00145,-0.00142,0.0,1.0,Mass,0.14,0.012,-0.012,0.0,2.0,3.3,1.3,-0.9,0.0,1.0,0.0,0.0,0.0,08h18m07.62s,-68d18m46.80s,124.53175,,-68.313,,1.0,10.62,0.0,-0.0,0.0,3.0,11.685,0.017,0.0,V (Johnson),10.598,,0.0,3412.0,49.0,-49.0,0.0,3.0,0.31,0.03,-0.03,0.0,2.0,0.31,0.01,-0.01,0.0,2.0,0.0,2020-04-16,Transiting Exoplanet Survey Satellite (TESS),-17.59293104181517,281.81549998834225,10.62,2.0728516550158544,-9.908789238808785,-3.209919288263375,1
3478,GJ 15 A,b,GJ 15 A b,Radial Velocity,1.0,2.0,11.4407,0.0017,-0.0016,0.0,2.0,0.072,0.003,-0.004,0.0,2.0,0.094,0.091,-0.065,0.0,2.0,,,,0.0,0.0,0.00953,0.00145,-0.00138,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,00h18m22.89s,+44d01m22.6s,4.595356,2e-06,44.022953,2e-06,4.0,3.56,0.0,-0.0,0.0,5.0,8.08,,0.0,V (Johnson),7.216,,0.0,3607.0,68.0,-68.0,0.0,4.0,0.38,0.05,-0.05,0.0,3.0,0.38,0.05,-0.05,0.0,3.0,1.0,2019-10-10,W. M. Keck Observatory,-18.446949289608686,116.67691653893903,3.5599999999999996,-1.5161690979881852,3.017594762073415,-1.1264781925154081,1
3479,GJ 15 A,c,GJ 15 A c,Radial Velocity,0.0,2.0,7600.0,2200.0,-1700.0,0.0,1.0,5.4,1.0,-0.9,0.0,1.0,0.27,0.28,-0.19,0.0,1.0,,,,0.0,0.0,0.11327,0.07866,-0.05663,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,00h18m22.89s,+44d01m22.6s,4.595356,2e-06,44.022953,2e-06,4.0,3.56,0.0,-0.0,0.0,5.0,8.08,,0.0,V (Johnson),7.216,,0.0,3607.0,68.0,-68.0,0.0,4.0,0.38,0.05,-0.05,0.0,3.0,0.38,0.05,-0.05,0.0,3.0,0.0,2019-10-10,Roque de los Muchachos Observatory,-18.446949289608686,116.67691653893903,3.5599999999999996,-1.5161690979881852,3.017594762073415,-1.1264781925154081,1
3488,Gl 49,b,Gl 49 b,Radial Velocity,0.0,1.0,13.8508,0.0053,-0.0051,0.0,1.0,0.0905,0.0011,-0.0011,0.0,1.0,0.363,0.099,-0.096,0.0,1.0,,,,0.0,0.0,0.01771,0.00211,-0.00214,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h02m38.87s,+62d20m42.2s,15.661943,3e-06,62.345043,2e-06,4.0,9.86,0.0,-0.0,0.0,3.0,9.56,0.02,0.0,V (Johnson),8.663,,0.0,3805.0,51.0,-51.0,0.0,3.0,0.52,0.02,-0.02,0.0,2.0,0.51,0.02,-0.02,0.0,3.0,0.0,2019-06-13,Multiple Observatories,-0.49839736292544,124.23232004742654,9.86,-5.5465315446947,8.151578478982344,-0.08576785352630312,2
3490,GJ 357,b,GJ 357 b,Transit,0.0,3.0,3.93072,8e-05,-6e-05,0.0,1.0,0.035,0.002,-0.002,0.0,1.0,,,,0.0,0.0,89.12,0.37,-0.31,0.0,1.0,0.00579,0.00098,-0.00098,0.0,1.0,Mass,0.109,0.007,-0.007,0.0,1.0,5.6,1.7,-1.3,0.0,1.0,0.0,0.0,0.0,09h36m01.64s,-21d39m38.9s,144.006821,4e-06,-21.660797,3e-06,4.0,9.44,0.01,-0.01,0.0,3.0,10.92,0.03,0.0,V (Johnson),9.88,,0.0,3505.0,51.0,-51.0,0.0,3.0,0.34,0.01,-0.01,0.0,2.0,0.34,0.01,-0.01,0.0,2.0,0.0,2019-08-15,Transiting Exoplanet Survey Satellite (TESS),22.08296784369491,253.88465712125898,9.44,-2.4280564256613983,-8.40375197146011,3.5489568602597448,1
3491,GJ 357,c,GJ 357 c,Radial Velocity,0.0,3.0,9.1247,0.0011,-0.001,0.0,1.0,0.061,0.004,-0.004,0.0,1.0,,,,0.0,0.0,,,,0.0,0.0,0.0107,0.00145,-0.00145,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,09h36m01.64s,-21d39m38.9s,144.006821,4e-06,-21.660797,3e-06,4.0,9.44,0.01,-0.01,0.0,3.0,10.92,0.03,0.0,V (Johnson),9.88,,0.0,3505.0,51.0,-51.0,0.0,3.0,0.34,0.01,-0.01,0.0,2.0,0.34,0.01,-0.01,0.0,2.0,0.0,2019-08-01,Multiple Observatories,22.08296784369491,253.88465712125898,9.44,-2.4280564256613983,-8.40375197146011,3.5489568602597448,1
3492,GJ 357,d,GJ 357 d,Radial Velocity,0.0,3.0,55.661,0.055,-0.055,0.0,1.0,0.204,0.015,-0.015,0.0,1.0,,,,0.0,0.0,,,,0.0,0.0,0.01919,0.00315,-0.00315,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,09h36m01.64s,-21d39m38.9s,144.006821,4e-06,-21.660797,3e-06,4.0,9.44,0.01,-0.01,0.0,3.0,10.92,0.03,0.0,V (Johnson),9.88,,0.0,3505.0,51.0,-51.0,0.0,3.0,0.34,0.01,-0.01,0.0,2.0,0.34,0.01,-0.01,0.0,2.0,0.0,2019-08-01,Multiple Observatories,22.08296784369491,253.88465712125898,9.44,-2.4280564256613983,-8.40375197146011,3.5489568602597448,1
3518,GJ 180,d,GJ 180 d,Radial Velocity,0.0,3.0,106.3,0.129,-0.129,0.0,1.0,0.309,0.01,-0.01,0.0,1.0,0.14,0.04,-0.04,0.0,1.0,,,,0.0,0.0,0.02379,0.00337,-0.00337,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,04h53m49.98s,-17d46m24.3s,73.458252,4e-06,-17.773418,3e-06,4.0,11.94,0.0,-0.0,0.0,4.0,10.91,0.011,0.0,V (Johnson),9.934,,0.0,,,,0.0,3.0,0.43,,,0.0,3.0,0.48803187396966347,,,0.0,1.0,0.0,2020-02-13,Multiple Facilities,-33.72809270740304,216.965653123384,11.94,-7.934257565932828,-5.971438125838198,-6.629712179780027,1
3519,GJ 229,c,GJ 229 A c,Radial Velocity,0.0,2.0,121.995,0.161,-0.161,0.0,1.0,0.339,0.011,-0.011,0.0,1.0,0.19,0.08,-0.08,0.0,1.0,,,,0.0,0.0,0.02287,0.00395,-0.00395,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,06h10m34.62s,-21d51m52.7s,92.644234,1e-06,-21.864643,2e-06,4.0,5.76,0.0,-0.0,0.0,5.0,8.14,,0.0,V (Johnson),7.307,,0.0,,,,0.0,3.0,0.58,,,0.0,3.0,0.629381241155055,,,0.0,2.0,0.0,2020-02-13,Multiple Facilities,-18.439182410981143,228.61229854509529,5.76,-3.6127140936135405,-4.099593374490798,-1.8218756932450808,2
3520,GJ 433,d,GJ 433 d,Radial Velocity,0.0,3.0,36.059,0.016,-0.016,0.0,1.0,0.178,0.006,-0.006,0.0,1.0,0.07,0.05,-0.05,0.0,1.0,,,,0.0,0.0,0.01643,0.0029,-0.0029,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h35m26.95s,-32d32m23.9s,173.862289,4e-06,-32.53997,3e-06,4.0,9.07,0.0,-0.0,0.0,5.0,9.806,0.015,0.0,V (Johnson),8.891,,0.0,,,,0.0,5.0,0.48,,,0.0,5.0,0.5358645801436628,,,0.0,2.0,0.0,2020-02-13,Multiple Facilities,27.654731363345217,284.8839613371919,9.069999999999999,2.0635926166472776,-7.764297243693874,4.209771231799483,1
3521,GJ 3082,b,GJ 3082 b,Radial Velocity,0.0,1.0,11.949,0.022,-0.022,0.0,1.0,0.079,0.003,-0.003,0.0,1.0,0.22,0.11,-0.11,0.0,1.0,,,,0.0,0.0,0.0258,0.00535,-0.00535,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h14m34.20s,-53d56m31.6s,18.64249,5e-06,-53.942116,4e-06,3.0,16.63,0.01,-0.01,0.0,3.0,11.077,0.015,0.0,V (Johnson),10.201,,0.0,,,,0.0,2.0,0.47,,,0.0,2.0,0.5263603648012247,,,0.0,1.0,0.0,2020-02-13,Multiple Facilities,-62.84946076336862,295.46417616334173,16.629999999999995,3.262765291375673,-6.851551075739005,-14.797550828090902,1
3526,LHS 3844,b,LHS 3844 b,Transit,0.0,1.0,0.46292913,1.9e-06,-1.9e-06,0.0,1.0,0.00622,0.00017,-0.00017,0.0,1.0,,,,0.0,0.0,88.5,0.51,-0.51,0.0,1.0,,,,0.0,0.0,,0.116,0.002,-0.002,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,22h41m58.10s,-69d10m08.4s,340.492104,1.9e-05,-69.168986,1.7e-05,2.0,14.9,0.01,-0.01,0.0,2.0,15.26,0.03,0.0,V (Johnson),13.393,,0.0,3036.0,77.0,-77.0,0.0,2.0,0.15,0.01,-0.01,0.0,1.0,0.19,0.01,-0.01,0.0,1.0,0.0,2019-01-24,Transiting Exoplanet Survey Satellite (TESS),-43.907536517132044,318.2538561284405,14.9,8.00929692371537,-7.147602421462046,-10.333099361395563,0
3527,Gl 686,b,Gl 686 b,Radial Velocity,0.0,1.0,15.5314,0.0015,-0.0014,0.0,2.0,0.0917,0.0024,-0.0023,0.0,2.0,0.077,0.056,-0.058,0.0,2.0,,,,0.0,0.0,0.02089,0.00167,-0.0017,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,17h37m53.35s,+18d35m30.2s,264.47229,3e-06,18.591709,3e-06,4.0,8.16,0.0,-0.0,0.0,4.0,9.577,,0.0,V (Johnson),8.739,,0.0,3663.0,68.0,-68.0,0.0,4.0,0.42,0.05,-0.05,0.0,3.0,0.42,0.05,-0.05,0.0,3.0,0.0,2019-06-13,Roque de los Muchachos Observatory,24.296739433260303,42.2401957076927,8.16,5.506036812878711,4.999612433439414,3.3575339358854546,1
3539,LHS 1140,c,LHS 1140 c,Transit,0.0,2.0,3.777931,3e-06,-3e-06,0.0,1.0,0.02675,0.0007,-0.0007,0.0,1.0,0.31,,,1.0,1.0,89.92,0.06,-0.09,0.0,1.0,0.00569,0.00123,-0.00123,0.0,1.0,Mass,0.114,0.002,-0.002,0.0,1.0,4.7,1.1,-1.1,0.0,1.0,0.0,0.0,0.0,00h44m59.34s,-15d16m17.5s,11.24724,1.9e-05,-15.271532,1.7e-05,2.0,14.99,0.02,-0.02,0.0,2.0,14.18,0.03,0.0,V (Johnson),12.671,,0.0,3216.0,39.0,-39.0,0.0,3.0,0.18,0.01,-0.01,0.0,2.0,0.21,0.0,-0.0,0.0,2.0,0.0,2018-12-06,Multiple Observatories,-78.04887140067056,115.40048915483871,14.989999999999998,-1.3314765728023783,2.8040213669639797,-14.66508555412098,0
3552,GJ 3779,b,GJ 3779 b,Radial Velocity,0.0,1.0,3.0232,0.0013,-0.0013,0.0,1.0,0.026,0.001,-0.001,0.0,1.0,0.07,0.05,-0.05,0.0,1.0,,,,0.0,0.0,0.02517,0.00157,-0.00157,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,13h22m56.74s,+24d28m03.5s,200.736403,2.8e-05,24.467626,1.9e-05,2.0,13.75,0.01,-0.01,0.0,1.0,12.96,0.02,0.0,V (Johnson),11.627,,0.0,3324.0,51.0,-51.0,0.0,2.0,0.27,0.02,-0.02,0.0,1.0,0.28,0.01,-0.01,0.0,1.0,0.0,2018-12-06,Calar Alto Observatory,82.42747706500683,14.115600572119643,13.749999999999996,1.7572772234813332,0.44190622636204635,13.630084212760245,1
3553,GJ 1265,b,GJ 1265 b,Radial Velocity,0.0,1.0,3.6511,0.0012,-0.0012,0.0,1.0,0.026,0.001,-0.001,0.0,1.0,0.04,0.04,-0.04,0.0,1.0,,,,0.0,0.0,0.02328,0.00157,-0.00157,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,22h13m42.88s,-17d41m08.8s,333.428676,2.5e-05,-17.685771,1.7e-05,3.0,10.26,0.01,-0.01,0.0,1.0,13.57,0.02,0.0,V (Johnson),12.081,,0.0,3236.0,51.0,-51.0,0.0,2.0,0.18,0.02,-0.02,0.0,1.0,0.19,0.01,-0.01,0.0,1.0,0.0,2018-12-06,Calar Alto Observatory,-52.50971857241099,39.07945392217235,10.259999999999998,4.8474426413419796,3.936524301616595,-8.140864589322282,0
3603,GJ 96,b,GJ 96 b,Radial Velocity,0.0,1.0,73.94,0.33,-0.38,0.0,1.0,0.291,0.005,-0.005,0.0,1.0,0.44,0.09,-0.11,0.0,1.0,,,,0.0,0.0,0.06186,0.00761,-0.00724,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,02h22m14.64s,+47d52m48.1s,35.561016,3e-06,47.880028,3e-06,3.0,11.94,0.01,-0.01,0.0,4.0,9.345,,0.0,V (Johnson),8.632,,0.0,3785.0,62.0,-62.0,0.0,3.0,0.6,0.07,-0.07,0.0,2.0,0.6477815328092162,,,0.0,2.0,0.0,2018-11-08,Haute-Provence Observatory,-12.265152580518896,138.291989958939,11.940000000000001,-8.710292693445217,7.762772338502497,-2.5364871013067187,2
3624,HD 211970,b,HD 211970 b,Radial Velocity,0.0,1.0,25.201,0.025,-0.025,0.0,1.0,0.143,0.003,-0.003,0.0,1.0,0.15,0.1,-0.1,0.0,1.0,,,,0.0,0.0,0.0409,0.00787,-0.00787,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,22h22m16.21s,-54d33m38.2s,335.567535,3e-06,-54.560619,2e-06,3.0,13.0,,,0.0,4.0,8.99,0.01,0.0,V (Johnson),,,,4127.0,149.0,-94.0,0.0,3.0,0.61,0.04,-0.04,0.0,2.0,0.6569470393640987,,,0.0,2.0,0.0,2019-05-23,Las Campanas Observatory,-51.44892883218262,337.2448416158954,13.0,7.471164854096804,-3.133710374948188,-10.166688497679605,2
3671,GJ 1132,c,GJ 1132 c,Radial Velocity,0.0,2.0,8.929,0.01,-0.01,0.0,1.0,0.0476,0.0017,-0.0017,0.0,1.0,0.27,,,1.0,1.0,,,,0.0,0.0,0.00831,0.00138,-0.00138,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,10h14m51.78s,-47d09m24.2s,153.715737,1.7e-05,-47.156727,1.7e-05,2.0,12.62,0.01,-0.01,0.0,2.0,13.49,0.03,0.0,V (Johnson),12.138,,0.0,3270.0,140.0,-140.0,0.0,3.0,0.18,0.02,-0.02,0.0,3.0,0.21,0.01,-0.01,0.0,3.0,1.0,2018-06-21,La Silla Observatory,7.760201019631784,277.2594062112581,12.62,1.5800818824940768,-12.404191696241654,1.7040450720281948,0
3688,HIP 54373,b,HIP 54373 b,Radial Velocity,0.0,2.0,7.76,0.003,-0.003,0.0,1.0,0.063,0.001,-0.001,0.0,1.0,0.2,0.11,-0.11,0.0,1.0,,,,0.0,0.0,0.02712,0.00579,-0.00579,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h07m27.70s,-19d17m29.4s,166.865433,4e-06,-19.291489,4e-06,3.0,18.73,,,0.0,4.0,10.38,0.0,0.0,V (Johnson),,,,4021.0,226.0,-146.0,0.0,3.0,0.57,0.03,-0.03,0.0,2.0,0.6201455437981328,,,0.0,2.0,0.0,2019-05-23,Las Campanas Observatory,37.185226316538696,271.6508646874366,18.73,0.4298862946364461,-14.915731201271502,11.320294188098627,2
3689,HIP 54373,c,HIP 54373 c,Radial Velocity,0.0,2.0,15.144,0.008,-0.008,0.0,1.0,0.099,0.002,-0.002,0.0,1.0,0.2,0.12,-0.12,0.0,1.0,,,,0.0,0.0,0.03914,0.00664,-0.00664,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h07m27.70s,-19d17m29.4s,166.865433,4e-06,-19.291489,4e-06,3.0,18.73,,,0.0,4.0,10.38,0.0,0.0,V (Johnson),,,,4021.0,226.0,-146.0,0.0,3.0,0.57,0.03,-0.03,0.0,2.0,0.6201455437981328,,,0.0,2.0,0.0,2019-05-23,Las Campanas Observatory,37.185226316538696,271.6508646874366,18.73,0.4298862946364461,-14.915731201271502,11.320294188098627,2
3695,GJ 317,c,GJ 317 c,Radial Velocity,0.0,2.0,5312.0,758.0,-1248.0,0.0,2.0,,,,0.0,1.0,0.308,0.065,-0.079,0.0,2.0,,,,0.0,0.0,1.54,1.26,-0.57,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,08h40m59.22s,-23d27m22.6s,130.24673,1.7e-05,-23.456289,1.7e-05,2.0,15.1,0.22,-0.22,0.0,3.0,11.97,0.014,0.0,V (Johnson),10.754,,0.0,3510.0,50.0,-50.0,0.0,2.0,0.42,0.05,-0.05,0.0,3.0,0.4783677539591453,,,,0.0,0.0,2018-11-29,W. M. Keck Observatory,11.18990843108749,246.79938789099862,15.1,-5.835583008273253,-13.61503355227843,2.930329729550082,1
3712,rho CrB,b,rho CrB b,Radial Velocity,1.0,2.0,39.8458,0.0015,-0.0014,0.0,2.0,0.2196,0.0024,-0.0025,0.0,2.0,0.0373,0.004,-0.0039,0.0,2.0,,,,,0.0,1.0449,0.0236,-0.02391,0.0,2.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,16h01m02.66s,+33d18m12.6s,240.261093,2e-06,33.303509,2e-06,4.0,17.48,0.02,-0.02,0.0,6.0,5.41,,0.0,V (Johnson),5.209,,0.0,5627.0,54.0,-54.0,0.0,6.0,0.89,0.03,-0.03,0.0,6.0,1.36,0.03,-0.03,0.0,6.0,2.0,2016-10-27,Fred Lawrence Whipple Observatory,48.92351846544222,53.48881193334211,17.48,6.833646648445564,9.231372946639365,13.177003718761089,3
3715,rho CrB,c,rho CrB c,Radial Velocity,0.0,2.0,102.54,0.17,-0.17,0.0,1.0,0.4123,0.0046,-0.0047,0.0,1.0,0.052,0.061,-0.037,0.0,1.0,,,,,0.0,0.07866,0.00629,-0.00629,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,16h01m02.66s,+33d18m12.6s,240.261093,2e-06,33.303509,2e-06,4.0,17.48,0.02,-0.02,0.0,6.0,5.41,,0.0,V (Johnson),5.209,,0.0,5627.0,54.0,-54.0,0.0,6.0,0.89,0.03,-0.03,0.0,6.0,1.36,0.03,-0.03,0.0,6.0,0.0,2016-10-27,Multiple Observatories,48.92351846544222,53.48881193334211,17.48,6.833646648445564,9.231372946639365,13.177003718761089,3
3717,GJ 536,b,GJ 536 b,Radial Velocity,0.0,1.0,8.7076,0.0022,-0.0025,0.0,2.0,0.06661,1.1e-05,-1.3e-05,0.0,2.0,0.08,0.09,-0.06,0.0,2.0,,,,,0.0,0.01686,0.00217,-0.00195,0.0,2.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,14h01m03.19s,-02d39m17.5s,210.26329,4e-06,-2.654864,3e-06,4.0,10.41,0.01,-0.01,0.0,5.0,9.72,0.009,0.0,V (Johnson),8.859,,0.0,3685.0,68.0,-68.0,0.0,3.0,0.52,0.05,-0.05,0.0,2.0,0.5,0.05,-0.05,0.0,3.0,0.0,2016-11-17,La Silla Observatory,55.81343186301148,335.05551863460767,10.410000000000002,5.303631231929409,-2.4668700882867265,8.611280260403746,2
3773,GJ 685,b,GJ 685 b,Radial Velocity,0.0,1.0,24.16,0.061,-0.047,0.0,1.0,0.1344,0.0052,-0.0051,0.0,1.0,0.0,,,0.0,1.0,,,,0.0,0.0,0.02832,0.00535,-0.00566,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,17h35m34.48s,+61d40m53.6s,263.893677,3e-06,61.681564,3e-06,4.0,14.32,0.01,-0.01,0.0,3.0,9.97,,0.0,V (Johnson),9.167,,0.0,3816.0,69.0,-69.0,0.0,3.0,0.55,0.06,-0.06,0.0,2.0,0.54,0.05,-0.05,0.0,3.0,0.0,2019-04-11,Qatar,32.5901217445422,90.76030721258574,14.32,-0.1600995076930145,12.064186043317282,7.713117609622257,2
3775,HD 180617,b,HD 180617 b,Radial Velocity,0.0,1.0,105.9,0.09,-0.1,0.0,1.0,0.3357,0.0099,-0.01,0.0,1.0,0.16,0.05,-0.1,0.0,1.0,,,,0.0,0.0,0.03839,0.00315,-0.0044,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,19h16m55.25s,+05d10m08.1s,289.230225,3e-06,5.168904,2e-06,4.0,5.91,0.02,-0.02,0.0,5.0,9.12,0.009,0.0,V (Johnson),8.098,,0.0,3557.0,51.0,-51.0,0.0,3.0,0.45,0.04,-0.04,0.0,2.0,0.45,0.02,-0.02,0.0,2.0,0.0,2019-06-13,Calar Alto Observatory,-3.2832593204149507,40.446966189517944,5.910000000000001,4.490167750274146,3.8277833306650155,-0.3384794644894431,1
3776,LSPM J2116+0234,b,LSPM J2116+0234 b,Radial Velocity,0.0,1.0,14.4399,0.0078,-0.0087,0.0,1.0,0.0876,0.0022,-0.0021,0.0,1.0,0.183,0.062,-0.063,0.0,1.0,,,,0.0,0.0,0.04185,0.00315,-0.00346,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,21h16m27.28s,+02d34m51.39s,319.113667,,2.580942,,1.0,17.64,0.02,-0.02,0.0,2.0,,,,,10.86,,0.0,3475.0,51.0,-51.0,0.0,2.0,0.43,0.03,-0.03,0.0,1.0,0.43,0.01,-0.01,0.0,1.0,0.0,2019-06-13,Calar Alto Observatory,-30.347540741030947,53.94576533920694,17.64,8.959454227664736,12.307115745038606,-8.912501443511996,1
3809,TRAPPIST-1,e,TRAPPIST-1 e,Transit,0.0,7.0,6.099615,1.1e-05,-1.1e-05,0.0,1.0,0.02817,0.00083,-0.00087,0.0,1.0,0.085,,,1.0,1.0,89.86,0.1,-0.12,0.0,1.0,0.00195,0.00182,-0.00182,0.0,1.0,Mass,0.082,0.003,-0.003,0.0,1.0,4.4,4.2,-4.2,0.0,1.0,1.0,0.0,1.0,23h06m29.28s,-05d02m28.6s,346.622013,3.6e-05,-5.041274,3.6e-05,2.0,12.43,0.02,-0.02,0.0,2.0,18.8,0.08,0.0,V (Johnson),15.645,,0.0,2559.0,50.0,-50.0,0.0,3.0,0.08,0.01,-0.01,0.0,2.0,0.12,0.0,-0.0,0.0,2.0,0.0,2017-02-22,Multiple Observatories,-56.64426430804362,69.71249366858873,12.43,2.369718869662254,6.4104781039195045,-10.382442051749445,0
3810,TRAPPIST-1,f,TRAPPIST-1 f,Transit,0.0,7.0,9.20669,1.5e-05,-1.5e-05,0.0,1.0,0.0371,0.0011,-0.0011,0.0,1.0,0.063,,,1.0,1.0,89.68,0.034,-0.034,0.0,1.0,0.00214,0.00057,-0.00057,0.0,1.0,Mass,0.093,0.003,-0.003,0.0,1.0,3.3,0.94,-0.94,0.0,1.0,1.0,0.0,1.0,23h06m29.28s,-05d02m28.6s,346.622013,3.6e-05,-5.041274,3.6e-05,2.0,12.43,0.02,-0.02,0.0,2.0,18.8,0.08,0.0,V (Johnson),15.645,,0.0,2559.0,50.0,-50.0,0.0,3.0,0.08,0.01,-0.01,0.0,2.0,0.12,0.0,-0.0,0.0,2.0,0.0,2017-02-22,Multiple Observatories,-56.64426430804362,69.71249366858873,12.43,2.369718869662254,6.4104781039195045,-10.382442051749445,0
